job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source
f8c99dfe-ec46-42a9-9830-fc558f673be2,PT BFI Finance Indonesia Tbk,Marketing Leaseback BPKB Mobil Cabang Madiun,Marketing Leaseback BPKB Mobil Cabang Madiun,,Recruit Business Agents (BA)/Mediators to find potential consumers needing financing secured by vehicle BPKBs Ensure BA profile suitability and maintain good working relationships to support network development and consumer bookings Obtain valid and quality consumer prospects for processing to support the achievement of set targets,Minimum High School education (minimum 1 years experience in a similar field) / D3/S1 for any major Owns a private vehicle and active SIM C Good communication skills Enjoys fieldwork minimum 1 years experience in Marketing/Finance is preferred Placement in Madiun Branch.,ONSITE,FULL_TIME,ENTRY_LEVEL,East Java (Jawa Timur),Madiun,,,IDR,Not specified,Marketing | Sales | finance,Minimum High School education (minimum 1 years experience in a similar field) / D3/S1 for any major Owns a private vehicle and active SIM C Good communication skills Enjoys fieldwork minimum 1 years experience in Marketing/Finance is preferred Placement in Madiun Branch,EN,2026-05-17T07:55:43.509000Z,ACTIVE,100,1,1,3,340,278,False,False,False,False,none
f87a4527-675e-494e-bc4c-9d78fafd68da,PCI,Senior Finance Analyst,Senior Finance Analyst,Accounting,"Support monthly accounting, forecasting, and product costing. Analyze material costs, maintain databases, and liaise with Sourcing and Sales teams.",Good working environment Career advancement opportunities,ONSITE,CONTRACT,SENIOR,Kepulauan Riau,Batam,,,IDR,Not specified,Negotiation,Good working environment || Career advancement opportunities,EN,2026-04-29T01:34:19Z,ACTIVE,100,1,1,1,154,83,False,False,False,False,none
f79977a4-7c7c-4415-825e-58254444f253,Cititrans,Data Entry,Data Entry,Administration,"We are looking for a Data Entry position to support the company's operations with high efficiency. In this position, you will be responsible for managing administrative data, and maintaining the accuracy of information required for Cititrans operations.","Minimum High School/Vocational School education Able to perform data entry quickly and accurately Able to use Microsoft Excel, Microsoft Word, and Google Sheets (Workspace) Have a basic understanding of company administration Domiciled in Bandung City Willing to work shifts",ONSITE,FREELANCE,ENTRY_LEVEL,West Java (Jawa Barat),Bandung,,2600000.0,IDR,"IDR 2,600,000 / month",Effective Communication,"Minimum High School/Vocational School education || Able to perform data entry quickly and accurately || Able to use Microsoft Excel, Microsoft Word, and Google Sheets (Workspace) || Have a basic understanding of company administration || Domiciled in Bandung City || Willing to work shifts || Placement at Cititrans Dago Depot",EN,2026-05-13T09:24:28.826000Z,ACTIVE,100,1,1,1,260,332,False,False,False,False,none
f76ea289-0525-45d8-9886-7a330b21acd6,Alam Putra Sakti,HR & GA Generalist,HR & GA Generalist,,Memimpin dan mengelola seluruh fungsi Human Resources (HR) dan General Affairs (GA) di perusahaan serta menyusun dan mengimplementasikan strategi HR,"Lead and manage all Human Resources (HR) and General Affairs (GA) functions in the company, and develop and implement HR strategies.",ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Interpersonal Communication,"Lead and manage all Human Resources (HR) and General Affairs (GA) functions in the company, and develop and implement HR strategies",MIXED,2026-05-18T01:23:45Z,ACTIVE,100,1,1,1,155,139,False,False,False,False,none
f74c1956-a78f-4464-af0c-d53ae39169dc,PT Jagarti Bahtra Indonesia,Project Supervisor,Project Supervisor,Konstruksi,Project Coordinator for Jakarta-based interior design & build company. Coordinate site works including basic electrical. Willing to travel across Java.,Project Coordinator for Jakarta-based interior design & build company.,HYBRID,FULL_TIME,ENTRY_LEVEL,DKI Jakarta,Jakarta,5000000.0,6000000.0,IDR,"IDR 5,000,000 - 6,000,000 / month",Java,Project Coordinator for Jakarta-based interior design & build company || Coordinate site works including basic electrical || Willing to travel across Java,UNKNOWN,2026-05-07T06:57:26Z,ACTIVE,100,1,1,1,162,81,False,False,False,False,none
f732d449-961e-4997-9b32-2cc965abf668,Glico,Production Supervisor,Production Supervisor,Pemimpin Tim/Supervisor,"Responsibility: Production management, supervise and monitor production to achieve target, while maintaining hygiene level of production facility.",Supervise and monitor production to achieve target Maintain hygiene level of production facility,ONSITE,FULL_TIME,MID_LEVEL,Jawa Barat,Karawang,,,IDR,Not specified,Production Management | Supervision | Hygiene Management | Monitoring,Supervise and monitor production to achieve target || Maintain hygiene level of production facility,EN,2026-04-16T04:56:18Z,ACTIVE,100,1,1,4,153,122,False,False,False,False,none
f6e606eb-e4fe-42b8-8dfc-728cacd8c7d9,PT PAPICO FOOD INDO,Data Entry,Data Entry Clerk,Administrative & HR,"The Data Entry role at PT PAPICO FOOD INDO in Lakarsantri, Surabaya, Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Requires 0 to 1 years of experience Proficiency in Microsoft Excel, Microsoft Word, and Google Sheets is necessary","Requires 0 to 1 years of experience Proficiency in Microsoft Excel, Microsoft Word, and Google Sheets is necessary",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Surabaya,2300000.0,5000000.0,IDR,"IDR 2,300,000 - 5,000,000 / month",Microsoft Word | Microsoft Excel | Google Sheets,"Requires 0 to 1 years of experience || Proficiency in Microsoft Excel, Microsoft Word, and Google Sheets is necessary",EN,2026-04-01T06:42:08.026000Z,ACTIVE,100,1,1,3,322,140,False,False,False,False,none
f6d86e8b-f25c-43a2-bbe1-c0da94763bcb,Nutrindo Grahahusada Utama,AREA MANAGER (SALES FARMASI),Area Manager (Sales Pharmacy),Ritel & Produk Konsumen,"The AREA MANAGER (SALES FARMASI) role at Nutrindo Grahahusada Utama in Bandung, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Be part of our pharmaceutical sales team Supportive work environment",Be part of our pharmaceutical sales team Supportive work environment,ONSITE,FULL_TIME,LEAD,Jawa Barat,Bandung,,,IDR,Not specified,Teamwork | Sales | Pharmacy | management,Be part of our pharmaceutical sales team || Supportive work environment,EN,2026-05-05T04:17:54Z,ACTIVE,100,1,1,4,287,94,False,False,False,False,none
f6d139f8-b88e-4cc8-80d8-f96e4fef542f,BNI Life Insurance,AREA SALES MANAGER - MEDAN,AREA SALES MANAGER - MEDAN,Sales & Marketing,"The AREA SALES MANAGER - MEDAN role at BNI Life Insurance in Medan, Sumatera Utara, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in Bancassurance, Financial Services, Sales Manager.","Proficient in Bancassurance, Financial Services, Sales Manager.",ONSITE,FULL_TIME,LEAD,Sumatera Utara,Medan,,,IDR,Not specified,Sales Manager | Bancassurance | Financial Services,Menjadi pemimpin bagi tenaga pemasar BAS and performing monitoring terhadap pencapaian target BAS serta performing perencanaan penjualan,UNKNOWN,2026-05-15T05:58:44Z,ACTIVE,100,1,1,3,274,70,False,False,False,False,none
f6abcddd-7412-4cc6-8a48-64b28dace0f9,YPTT Solutions Indonesia,MEP / Electrical Manager,MEP / Electrical Manager,Engineering,"Manage technical execution of data center electromechanical systems from design to handover, ensuring compliance with standards and specs. English.","Manage technical execution of data center electromechanical systems from design to handover, ensuring compliance with standards and specs.",ONSITE,FULL_TIME,LEAD,Banten,Tangerang Selatan,,,IDR,Not specified,Effective Communication,"Manage technical execution of data center electromechanical systems from design to handover, ensuring compliance with standards and specs",EN,2026-04-29T03:28:28Z,ACTIVE,100,1,1,1,154,145,False,False,False,False,none
f69ba58b-fa84-47d1-93c7-340a9015c0da,RGF HR Agent Recruitment,Project Electrical Engineer SPV - Material Handling - Karawang (B-10313),Project Electrical Engineer Supervisor,Engineering,"The Project Electrical Engineer SPV - Material Handling - Karawang (B-10313) role at RGF HR Agent Recruitment in Karawang, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Project Electrical Engineering Supervisor for Material Handling Company in Karawang.",Project Electrical Engineering Supervisor for Material Handling Company in Karawang.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Karawang,8000000.0,10500000.0,IDR,"IDR 8,000,000 - 10,500,000 / month",Programming,Project Electrical Engineering Supervisor for Material Handling Company in Karawang,UNKNOWN,2026-04-29T01:21:47Z,ACTIVE,100,1,1,1,346,91,False,False,False,False,none
f67cade0-fdd5-4f6a-8f86-18639e01692c,Macquarie Group,Director of Product Design,Director of Product Design,Manajemen & Pengembangan Produk,"You will lead and develop a high‐performing team of product designers, overseeing the full talent lifecycle and fostering an inclusive,...","Lead and develop a high-performing team of product designers, overseeing the full talent lifecycle and fostering an inclusive environment.",ONSITE,FULL_TIME,LEAD,,Indonesia,,,IDR,Not specified,Team Leadership | Product Design,"Lead and develop a high-performing team of product designers, overseeing the full talent lifecycle and fostering an inclusive environment",EN,2026-03-04T03:45:49Z,ACTIVE,100,1,1,2,145,145,False,False,False,False,none
f674298a-5590-40cd-b641-4851ebbbd434,Damai Putra Group,Sales Executive,Sales Executive,Real Estat & Properti,"The Sales Executive role at Damai Putra Group in Bekasi, Jawa Barat focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Responsible for marketing and selling company property products finding customer prospects and conducting product presentations",Responsible for marketing and selling company property products finding customer prospects and conducting product presentations,ONSITE,CONTRACT,ENTRY_LEVEL,Jawa Barat,Bekasi,,,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,Responsible for marketing and selling company property products || finding customer prospects || and conducting product presentations,EN,2026-04-20T03:31:06Z,ACTIVE,100,1,1,2,312,161,False,False,False,False,none
f63419c2-aa62-4e9b-b505-baaa93739973,Putra Perkasa Genetika,Manager Farm Unggas Breeding,Manager Farm Unggas Breeding,"Pertanian, Hewan & Konservasi","Lead the operational aspects of a poultry breeding farm, ensuring production, livestock health, and SOP implementation are carried out effectively.",Requires experience in farm management specifically in poultry breeding operations with a strong understanding of production and SOP implementation,ONSITE,CONTRACT,LEAD,Jawa Barat,Gunung Sindur,6000000.0,8000000.0,IDR,"IDR 6,000,000 - 8,000,000 / month",EXPIRES_SOON | Akan segera berakhir,Requires experience in farm management || specifically in poultry breeding operations || with a strong understanding of production || and SOP implementation,EN,2026-04-23T09:54:52Z,ACTIVE,100,1,1,2,154,189,False,False,False,False,none
f60a951c-a31b-427f-b086-c1f4333e7bf9,John Crane,Sales Manager,Sales Manager,Sales & Marketing,"The Sales Manager role at John Crane in Balikpapan, Kalimantan Timur focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Own regional growth strategy and revenue targets Lead and develop high-performing sales team Build strong client relationships and expand market presence",Own regional growth strategy and revenue targets Lead and develop high-performing sales team Build strong client relationships and expand market presence,ONSITE,FULL_TIME,LEAD,Kalimantan Timur,Balikpapan,,,IDR,Not specified,Negotiation,Own regional growth strategy and revenue targets || Lead and develop high-performing sales team || Build strong client relationships and expand market presence,EN,2026-05-06T09:56:48Z,ACTIVE,100,1,1,1,339,187,False,False,False,False,none
f5d89511-eba9-4294-bd03-48f6de7d5b62,Panca Prima Wijaya,Engineer IOT Electrical,IoT Electrical Engineer,Electrical & Mechanical Engineer,"Engineer IOT Electrical at Panca Prima Wijaya (Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia). This summary is based on glints listing-level data; full details are unavailable.","Requires 1 to 3 years of experience in Maintenance Engineering, Electrical Engineering, and Mechanical Engineering.",ONSITE,FULL_TIME,ENTRY_LEVEL,DKI Jakarta,Jakarta Utara,2000000.0,4000000.0,IDR,"IDR 2,000,000 - 4,000,000 / month",Electrical Engineering | Maintenance Engineering | Mechanical Engineering,"Requires 1 to 3 years of experience in Maintenance Engineering, Electrical Engineering, and Mechanical Engineering",EN,2025-10-12T00:37:27.875000Z,ACTIVE,100,1,1,3,190,122,False,False,False,False,none
f59c64ed-9f2d-4cdd-902c-22bdc6880759,Buana Triarta,Sales Engineer,Sales Engineer,Sales & Marketing,"Menghubungkan solusi teknis dengan kebutuhan klien, mendukung proses penjualan, serta berkontribusi mewujudkan proyek konstruksi berkelanjutan.",Menghubungkan solusi teknis with kebutuhan klien.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Tengah,Demak,4000000.0,5000000.0,IDR,"IDR 4,000,000 - 5,000,000 / month",Programming,Menghubungkan solusi teknis with kebutuhan klien || mendukung proses penjualan || serta berkontribusi mewujudkan proyek konstruksi berkelanjutan,MIXED,2026-05-18T02:06:58Z,ACTIVE,100,1,1,1,150,56,False,False,False,False,none
f587ba15-44d2-4a78-a942-4b4719614662,Pengiklan Anonim,QC & Improvement Manager/Asst. Manager,QC & Improvement Manager/Asst. Manager,"Manufaktur, Transportasi & Logistik","The QC & Improvement Manager/Asst. Manager role at Pengiklan Anonim in Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Lead manufacturing operations and drive improvements.",Lead manufacturing operations and drive improvements.,ONSITE,FULL_TIME,LEAD,Banten,Tangerang,,,IDR,Not specified,Effective Communication,Lead manufacturing operations and drive improvements,EN,2026-05-07T00:48:23Z,ACTIVE,100,1,1,1,274,60,False,False,False,False,none
